Time,TickMS,Phase,MimicMode,Verdict,Bid,Ask,Spread,BidVol,AskVol,Bar_Open,Bar_High,Bar_Low,Bar_Close,RSI,Velocity,Acceleration,Hybrid_MACD,Hybrid_DFCurve,Flow_MFI,Flow_ROC,Flow_Delta,Balance,Margin,MarginPercent,Floating_PL,Realized_PL,Session_PL,PosCount,LotDir,TotalLots,SLTP_Levels,ActionDetails,LastEvent
2026.02.06 17:44:57.774,774,IDLE,0,CRASH_RISK,4942.16000,4942.55000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.16000,41.24,20.53733,-3.95842,-4.22290,-3.35,35.05,-17.24,27.07,247916550.23,158199.95,156710.71,-282.49,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:58.036,36,IDLE,0,UNDER_PRESSURE,4942.14000,4942.53000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.14000,41.20,17.60981,-2.92753,-4.24004,-3.37,34.87,-16.75,26.66,247916550.23,158199.95,156710.71,-288.90,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:58.292,292,IDLE,0,UNDER_PRESSURE,4942.19000,4942.58000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.19000,41.30,15.36522,-2.24459,-4.19718,-3.32,35.01,-16.26,27.19,247916550.23,158199.95,156710.72,-272.89,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:58.513,513,IDLE,0,UNDER_PRESSURE,4942.04000,4942.43000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.04000,41.02,14.24426,-1.12096,-4.32575,-3.47,34.24,-15.76,25.01,247916550.23,158199.95,156710.69,-320.93,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:58.719,719,IDLE,0,UNDER_PRESSURE,4942.05000,4942.44000,39.0,0,0,4945.47000,4946.13000,4941.77000,4942.05000,41.04,13.53254,-0.71172,-4.31718,-3.46,34.20,-15.27,24.99,247916550.23,158199.95,156710.69,-317.71,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:59.932,932,IDLE,0,UNDER_PRESSURE,4942.06000,4942.45000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.06000,41.06,12.55315,-0.97939,-4.30861,-3.45,34.16,-14.78,24.98,247916550.23,158199.95,156710.69,-314.56,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:59.094,94,IDLE,0,UNDER_PRESSURE,4942.21000,4942.60000,39.0,0,0,4945.47000,4946.13000,4941.77000,4942.21000,41.33,11.36452,-1.18863,-4.18004,-3.30,34.76,-14.29,26.91,247916550.23,158199.95,156710.72,-266.46,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:59.290,290,IDLE,0,UNDER_PRESSURE,4942.72000,4943.11000,39.0,100,100,4945.47000,4946.13000,4941.77000,4942.72000,42.31,18.34202,6.97749,-3.74290,-2.79,52.77,-13.79,33.88,247916550.23,158199.95,156710.83,-103.13,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:44:59.689,689,IDLE,0,CRASH_RISK,4942.60000,4942.99000,39.0,0,0,4945.47000,4946.13000,4941.77000,4942.60000,42.08,24.19742,5.85541,-3.84575,-2.91,52.21,-13.30,32.10,247916550.23,158199.95,156710.80,-141.56,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:00.869,869,IDLE,0,CRASH_RISK,4942.62000,4943.01000,39.0,100,100,4942.62000,4942.62000,4942.62000,4942.62000,42.14,29.28825,5.09083,-3.44685,0.02,52.27,-99.60,68.60,247916550.23,158199.95,156710.80,-135.17,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:00.212,212,IDLE,0,CRASH_RISK,4942.37000,4942.76000,39.0,0,0,4942.62000,4942.62000,4942.37000,4942.37000,41.53,26.29542,-2.99283,-3.66114,-3.14,52.10,-99.20,68.26,247916550.23,158199.95,156710.75,-215.23,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:00.438,438,IDLE,0,CRASH_RISK,4942.38000,4942.77000,39.0,0,0,4942.62000,4942.62000,4942.37000,4942.38000,41.55,26.95968,0.66426,-3.65257,-3.13,52.01,-98.80,68.12,247916550.23,158199.95,156710.76,-212.01,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:01.892,892,IDLE,0,CRASH_RISK,4941.97000,4942.36000,39.0,100,100,4942.62000,4942.62000,4941.97000,4941.97000,40.61,34.26306,7.30338,-4.00399,-3.54,51.88,-98.39,67.91,247916550.23,158199.95,156710.67,-343.35,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:01.075,75,IDLE,0,CRASH_RISK,4941.93000,4942.32000,39.0,100,100,4942.62000,4942.62000,4941.93000,4941.93000,40.52,38.84375,4.58069,-4.03828,-3.58,51.77,-97.99,67.74,247916550.23,158199.95,156710.67,-356.17,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:01.315,315,IDLE,0,CRASH_RISK,4941.94000,4942.33000,39.0,100,100,4942.62000,4942.62000,4941.93000,4941.94000,40.54,38.87192,0.02817,-4.02971,-3.57,51.67,-97.59,67.59,247916550.23,158199.95,156710.67,-352.98,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:01.731,731,IDLE,0,CRASH_RISK,4941.90000,4942.29000,39.0,0,0,4942.62000,4942.62000,4941.90000,4941.90000,40.45,38.52787,-0.34404,-4.06399,-3.61,51.55,-97.19,67.39,247916550.23,158199.95,156710.66,-365.78,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:02.166,166,IDLE,0,CRASH_RISK,4941.98000,4942.37000,39.0,0,0,4942.62000,4942.62000,4941.90000,4941.98000,40.63,31.73889,-6.78898,-3.99542,-3.53,51.54,-96.79,67.52,247916550.23,158199.95,156710.68,-340.13,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:02.338,338,IDLE,0,CRASH_RISK,4942.01000,4942.40000,39.0,100,100,4942.62000,4942.62000,4941.90000,4942.01000,40.70,26.75964,-4.97925,-3.96971,-3.50,51.49,-96.39,67.52,247916550.23,158199.95,156710.68,-330.56,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:02.660,660,IDLE,0,CRASH_RISK,4942.02000,4942.41000,39.0,0,0,4942.62000,4942.62000,4941.90000,4942.02000,40.72,22.59730,-4.16234,-3.96114,-3.49,51.41,-95.98,67.45,247916550.23,158199.95,156710.68,-327.32,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:03.874,874,IDLE,0,UNDER_PRESSURE,4942.00000,4942.39000,39.0,0,0,4942.62000,4942.62000,4941.90000,4942.00000,40.67,19.82762,-2.76968,-3.97828,-3.51,51.29,-95.58,67.22,247916550.23,158199.95,156710.68,-333.72,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:03.050,50,IDLE,0,UNDER_PRESSURE,4942.01000,4942.40000,39.0,100,100,4942.62000,4942.62000,4941.90000,4942.01000,40.70,17.52876,-2.29886,-3.96971,-3.50,51.21,-95.18,67.16,247916550.23,158199.95,156710.68,-330.52,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:03.233,233,IDLE,0,UNDER_PRESSURE,4941.97000,4942.36000,39.0,0,0,4942.62000,4942.62000,4941.90000,4941.97000,40.61,14.21045,-3.31831,-4.00399,-3.54,51.04,-94.78,66.79,247916550.23,158199.95,156710.67,-343.34,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:03.446,446,IDLE,0,UNDER_PRESSURE,4942.06000,4942.45000,39.0,100,100,4942.62000,4942.62000,4941.90000,4942.06000,40.81,12.27089,-1.93956,-3.92685,-3.45,51.14,-94.38,67.25,247916550.23,158199.95,156710.69,-314.51,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:03.694,694,IDLE,0,UNDER_PRESSURE,4942.07000,4942.46000,39.0,0,0,4942.62000,4942.62000,4941.90000,4942.07000,40.83,10.78383,-1.48706,-3.91828,-3.44,51.08,-93.98,67.23,247916550.23,158199.95,156710.69,-311.31,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:04.116,116,IDLE,0,UNDER_PRESSURE,4942.02000,4942.41000,39.0,0,0,4942.62000,4942.62000,4941.90000,4942.02000,40.72,8.81468,-1.96915,-3.96114,-3.49,50.87,-93.57,66.75,247916550.23,158199.95,156710.68,-327.35,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:04.291,291,IDLE,0,UNDER_PRESSURE,4942.03000,4942.42000,39.0,100,100,4942.62000,4942.62000,4941.90000,4942.03000,40.74,8.18596,-0.62872,-3.95257,-3.48,50.81,-93.17,66.72,247916550.23,158199.95,156710.69,-324.11,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:04.451,451,IDLE,0,UNDER_PRESSURE,4941.97000,4942.36000,39.0,0,0,4942.62000,4942.62000,4941.90000,4941.97000,40.61,8.33981,0.15385,-4.00399,-3.54,50.55,-92.77,66.09,247916550.23,158199.95,156710.67,-343.33,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:05.018,18,IDLE,0,UNDER_PRESSURE,4941.99000,4942.38000,39.0,100,100,4942.62000,4942.62000,4941.90000,4941.99000,40.65,7.88122,-0.45859,-3.98685,-3.52,50.51,-92.37,66.13,247916550.23,158199.95,156710.68,-336.94,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:05.407,407,IDLE,0,UNDER_PRESSURE,4941.92000,4942.31000,39.0,0,0,4942.62000,4942.62000,4941.90000,4941.92000,40.49,8.27807,0.39685,-4.04685,-3.59,50.19,-91.97,65.32,247916550.23,158199.95,156710.66,-359.36,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:05.602,602,IDLE,0,UNDER_PRESSURE,4941.80000,4942.19000,39.0,100,100,4942.62000,4942.62000,4941.80000,4941.80000,40.23,9.57641,1.29834,-4.14971,-3.71,50.02,-91.57,64.96,247916550.23,158199.95,156710.64,-397.81,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:05.775,775,IDLE,0,UNDER_PRESSURE,4941.88000,4942.23000,38.9,100,300,4942.62000,4942.62000,4941.80000,4941.88000,40.40,9.32276,-0.25365,-4.08114,-3.63,50.16,-91.16,65.53,247916550.23,158199.95,156710.66,-359.41,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:06.995,995,IDLE,0,UNDER_PRESSURE,4941.35000,4941.74000,38.9,100,100,4942.62000,4942.62000,4941.35000,4941.35000,39.26,15.49450,6.17174,-4.53542,-4.16,49.80,-90.76,64.61,247916550.23,158199.95,156710.55,-541.98,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:06.150,150,IDLE,0,CRASH_RISK,4941.33000,4941.72000,38.9,0,0,4942.62000,4942.62000,4941.33000,4941.33000,39.21,24.04609,8.55159,-4.55257,-4.18,49.69,-90.36,64.44,247916550.23,158199.95,156710.54,-548.45,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:06.331,331,IDLE,0,CRASH_RISK,4941.14000,4941.53000,38.9,0,0,4942.62000,4942.62000,4941.14000,4941.14000,38.82,32.17446,8.12838,-4.71542,-4.37,49.58,-89.96,64.26,247916550.23,158199.95,156710.51,-609.25,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:06.519,519,IDLE,0,CRASH_RISK,4941.19000,4941.58000,38.9,100,100,4942.62000,4942.62000,4941.14000,4941.19000,38.92,38.85727,6.68281,-4.67257,-4.32,49.58,-89.56,64.39,247916550.23,158199.95,156710.52,-593.23,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:06.668,668,IDLE,0,CRASH_RISK,4941.18000,4941.57000,38.9,0,0,4942.62000,4942.62000,4941.14000,4941.18000,38.90,42.71809,3.86082,-4.68114,-4.33,49.45,-89.16,64.17,247916550.23,158199.95,156710.51,-596.42,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:07.868,868,IDLE,0,CRASH_RISK,4941.21000,4941.60000,38.9,100,100,4942.62000,4942.62000,4941.14000,4941.21000,38.96,46.06834,3.35025,-4.65542,-4.30,49.41,-88.76,64.20,247916550.23,158199.95,156710.52,-586.92,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:07.138,138,IDLE,0,CRASH_RISK,4941.19000,4941.58000,38.9,100,100,4942.62000,4942.62000,4941.14000,4941.19000,38.92,39.65187,-6.41647,-4.67257,-4.32,49.27,-88.35,63.91,247916550.23,158199.95,156710.52,-593.32,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:07.417,417,IDLE,0,CRASH_RISK,4941.20000,4941.59000,38.9,0,0,4942.62000,4942.62000,4941.14000,4941.20000,38.94,32.82749,-6.82438,-4.66399,-4.31,49.19,-87.95,63.82,247916550.23,158199.95,156710.52,-590.02,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:07.640,640,IDLE,0,CRASH_RISK,4941.19000,4941.58000,38.9,100,100,4942.62000,4942.62000,4941.14000,4941.19000,38.92,26.26199,-6.56550,-4.67257,-4.32,49.06,-87.55,63.59,247916550.23,158199.95,156710.52,-593.23,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:07.811,811,IDLE,0,CRASH_RISK,4941.20000,4941.59000,38.9,0,0,4942.62000,4942.62000,4941.14000,4941.20000,38.94,21.35955,-4.90244,-4.66399,-4.31,48.98,-87.15,63.50,247916550.23,158199.95,156710.52,-590.02,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:08.092,92,IDLE,0,UNDER_PRESSURE,4941.17000,4941.56000,38.9,100,100,4942.62000,4942.62000,4941.14000,4941.17000,38.88,17.74177,-3.61778,-4.68971,-4.34,48.80,-86.75,63.11,247916550.23,158199.95,156710.51,-599.63,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:08.299,299,IDLE,0,UNDER_PRESSURE,4941.08000,4941.47000,38.9,0,0,4942.62000,4942.62000,4941.08000,4941.08000,38.70,16.08997,-1.65180,-4.76685,-4.43,48.61,-86.35,62.70,247916550.23,158199.95,156710.49,-628.48,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:08.501,501,IDLE,0,UNDER_PRESSURE,4941.04000,4941.43000,38.9,100,100,4942.62000,4942.62000,4941.04000,4941.04000,38.61,15.82128,-0.26868,-4.80114,-4.47,48.51,-85.94,62.53,247916550.23,158199.95,156710.49,-641.29,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:08.675,675,IDLE,0,UNDER_PRESSURE,4940.90000,4941.25000,38.8,100,100,4942.62000,4942.62000,4940.90000,4940.90000,38.33,18.64736,2.82608,-4.92114,-4.61,48.40,-85.54,62.35,247916550.23,158199.95,156710.46,-673.39,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:08.769,769,IDLE,0,CRASH_RISK,4940.33000,4940.68000,38.8,0,0,4942.62000,4942.62000,4940.33000,4940.33000,37.22,30.53457,11.88721,-5.40971,-5.18,48.29,-85.14,62.18,247916550.23,158199.95,156710.35,-856.00,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:09.954,954,IDLE,0,CRASH_RISK,4939.59000,4939.98000,38.8,100,100,4942.62000,4942.62000,4939.59000,4939.59000,35.87,52.59914,22.06456,-6.04399,-5.92,48.19,-84.74,62.01,247916550.23,158199.95,156710.19,-1105.86,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:09.170,170,IDLE,0,CRASH_RISK,4939.25000,4939.64000,38.8,100,100,4942.62000,4942.62000,4939.25000,4939.25000,35.28,77.66782,25.06868,-6.33542,-6.26,48.08,-84.34,61.83,247916550.23,158199.95,156710.12,-1214.77,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:09.352,352,IDLE,0,CRASH_RISK,4939.32000,4939.71000,38.8,100,100,4942.62000,4942.62000,4939.25000,4939.32000,35.40,95.53084,17.86302,-6.27542,-6.19,48.07,-83.94,61.95,247916550.23,158199.95,156710.14,-1192.35,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:10.900,900,IDLE,0,CRASH_RISK,4939.28000,4939.67000,38.8,0,0,4942.62000,4942.62000,4939.25000,4939.28000,35.34,94.60649,-0.92435,-6.30971,-6.23,47.91,-83.53,61.61,247916550.23,158199.95,156710.13,-1205.16,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:10.292,292,IDLE,0,CRASH_RISK,4939.29000,4939.68000,38.8,100,100,4942.62000,4942.62000,4939.25000,4939.29000,35.35,76.39948,-18.20701,-6.30114,-6.22,47.82,-83.13,61.49,247916550.23,158199.95,156710.13,-1201.96,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:10.443,443,IDLE,0,CRASH_RISK,4939.19000,4939.58000,38.8,100,100,4942.62000,4942.62000,4939.19000,4939.19000,35.18,63.50490,-12.89457,-6.38685,-6.32,47.65,-82.73,61.14,247916550.23,158199.95,156710.11,-1234.00,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:10.732,732,IDLE,0,CRASH_RISK,4939.15000,4939.54000,38.8,0,0,4942.62000,4942.62000,4939.15000,4939.15000,35.12,53.26769,-10.23721,-6.42114,-6.36,47.55,-82.33,60.96,247916550.23,158199.95,156710.10,-1247.03,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:11.916,916,IDLE,0,CRASH_RISK,4939.18000,4939.57000,38.8,100,100,4942.62000,4942.62000,4939.15000,4939.18000,35.17,44.58460,-8.68309,-6.39542,-6.33,47.49,-81.93,60.93,247916550.23,158199.95,156710.11,-1237.20,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:11.086,86,IDLE,0,CRASH_RISK,4939.21000,4939.60000,38.8,100,100,4942.62000,4942.62000,4939.15000,4939.21000,35.22,36.84811,-7.73648,-6.36971,-6.30,47.43,-81.53,60.89,247916550.23,158199.95,156710.11,-1227.60,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:11.499,499,IDLE,0,CRASH_RISK,4939.13000,4939.52000,38.8,0,0,4942.62000,4942.62000,4939.13000,4939.13000,35.08,30.61378,-6.23433,-6.43828,-6.38,47.23,-81.12,60.44,247916550.23,158199.95,156710.10,-1253.22,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:12.210,210,IDLE,0,CRASH_RISK,4939.07000,4939.46000,38.8,100,100,4942.62000,4942.62000,4939.07000,4939.07000,34.98,26.98213,-3.63165,-6.48971,-6.44,47.12,-80.72,60.27,247916550.23,158199.95,156710.09,-1272.47,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:12.375,375,IDLE,0,CRASH_RISK,4939.09000,4939.44000,38.7,100,100,4942.62000,4942.62000,4939.07000,4939.09000,35.01,23.75624,-3.22588,-6.47257,-6.42,47.05,-80.32,60.19,247916550.23,158199.95,156710.10,-1253.28,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:12.763,763,IDLE,0,CRASH_RISK,4938.74000,4939.13000,38.7,0,0,4942.62000,4942.62000,4938.74000,4938.74000,34.44,25.17588,1.41964,-6.77257,-6.77,46.91,-79.92,59.92,247916550.23,158199.95,156710.02,-1378.20,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:13.969,969,IDLE,0,CRASH_RISK,4938.61000,4939.00000,38.7,0,0,4942.62000,4942.62000,4938.61000,4938.61000,34.23,27.21554,2.03965,-6.88399,-6.90,46.81,-79.52,59.75,247916550.23,158199.95,156709.99,-1419.85,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:13.168,168,IDLE,0,CRASH_RISK,4938.69000,4939.08000,38.7,100,100,4942.62000,4942.62000,4938.61000,4938.69000,34.36,27.04189,-0.17365,-6.81542,-6.82,46.82,-79.12,59.94,247916550.23,158199.95,156710.01,-1394.19,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:13.634,634,IDLE,0,CRASH_RISK,4938.71000,4939.10000,38.7,0,0,4942.62000,4942.62000,4938.61000,4938.71000,34.39,27.35688,0.31499,-6.79828,-6.80,46.75,-78.71,59.86,247916550.23,158199.95,156710.01,-1387.87,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:14.881,881,IDLE,0,CRASH_RISK,4938.76000,4939.15000,38.7,100,100,4942.62000,4942.62000,4938.61000,4938.76000,34.47,22.24297,-5.11391,-6.75542,-6.75,46.73,-78.31,59.93,247916550.23,158199.95,156710.02,-1371.77,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:14.053,53,IDLE,0,CRASH_RISK,4938.75000,4939.14000,38.7,100,100,4942.62000,4942.62000,4938.61000,4938.75000,34.45,20.37740,-1.86557,-6.76399,-6.76,46.61,-77.91,59.72,247916550.23,158199.95,156710.02,-1374.97,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:14.240,240,IDLE,0,UNDER_PRESSURE,4938.77000,4939.16000,38.7,0,0,4942.62000,4942.62000,4938.61000,4938.77000,34.49,17.79585,-2.58155,-6.74685,-6.74,46.54,-77.51,59.66,247916550.23,158199.95,156710.03,-1368.62,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:14.432,432,IDLE,0,UNDER_PRESSURE,4938.69000,4939.08000,38.7,100,100,4942.62000,4942.62000,4938.61000,4938.69000,34.36,14.23668,-3.55917,-6.81542,-6.82,46.31,-77.11,59.10,247916550.23,158199.95,156710.01,-1394.03,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:14.746,746,IDLE,0,UNDER_PRESSURE,4938.83000,4939.22000,38.7,0,0,4942.62000,4942.62000,4938.61000,4938.83000,34.59,13.54568,-0.69100,-6.69542,-6.68,46.44,-76.71,59.64,247916550.23,158199.95,156710.04,-1349.28,0.00,0.00,3,BUY,0.03,B:0.00/0.00|S:0.00/0.00|B:0.00/0.00|...,NONE,
2026.02.06 17:45:15.942,942,IDLE,0,UNDER_PRESSURE,4938.89000,4939.28000,38.7,0,0,4942.62000,4942.62000,4938.61000,4938.89000,34.68,13.28937,-0.25631,-6.64399,-6.62,46.45,-76.31,59.79,247918661.18,158212.31,156697.82,-3421.66,2110.95,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,T#1146925766:CLOSE:BUY:0.01@4939.22:PL=2110.95,
2026.02.06 17:45:15.150,150,IDLE,0,UNDER_PRESSURE,4938.90000,4939.29000,38.7,100,100,4942.62000,4942.62000,4938.61000,4938.90000,34.70,13.36374,0.07437,-6.63542,-6.61,46.37,-75.90,59.69,247918661.18,158212.31,156697.82,-3415.24,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:45:15.381,381,IDLE,0,UNDER_PRESSURE,4938.85000,4939.24000,38.7,0,0,4942.62000,4942.62000,4938.61000,4938.85000,34.62,12.09327,-1.27047,-6.67828,-6.66,46.18,-75.50,59.28,247918661.18,158212.31,156697.80,-3447.24,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
2026.02.06 17:45:15.595,595,IDLE,0,UNDER_PRESSURE,4938.90000,4939.29000,38.7,100,100,4942.62000,4942.62000,4938.61000,4938.90000,34.70,13.28597,1.19270,-6.63542,-6.61,46.17,-75.10,59.40,247918661.18,158212.31,156697.82,-3415.14,0.00,2110.95,2,BUY,0.02,B:0.00/0.00|B:0.00/0.00,NONE,
