TimeMS,BestBid,BestAsk,Velocity,Acceleration,Spread,BidV1,BidV2,BidV3,BidV4,BidV5,AskV1,AskV2,AskV3,AskV4,AskV5
4252139,1.34266,1.34276,0.99099,-0.24775,8.8,600000,2000000,40000000,0,0,1100000,2000000,30200000,0,0
4252307,1.34269,1.34278,1.11475,0.12376,8.8,100000,1500000,30000000,0,0,600000,500000,20000000,0,0
4252563,1.34269,1.34277,1.11255,-0.00220,8.8,100000,500000,25000000,0,0,100000,500000,10000000,0,0
4253605,1.34268,1.34277,0.98583,-0.12673,8.8,600000,2000000,40000000,0,0,100000,500000,10000000,0,0
4256669,1.34268,1.34277,0.98583,-0.12673,8.8,100000,500000,20000000,0,0,600000,1500000,25000000,0,0
4257940,1.34268,1.34278,0.81172,-0.17410,8.8,100000,500000,20000000,0,0,600000,500000,40000000,0,0
4258358,1.34268,1.34277,0.64938,-0.16234,8.8,100000,500000,20000000,0,0,500000,100000,30000000,0,0
4259387,1.34268,1.34277,0.64938,-0.16234,8.8,100000,500000,20000000,0,0,600000,1500000,25000000,0,0
4261346,1.34268,1.34277,0.64938,-0.16234,8.8,100000,500000,30000000,0,0,1100000,1000000,25000000,0,0
4262405,1.34268,1.34277,0.64938,-0.16234,8.8,100000,500000,10000000,0,0,1100000,2000000,30000000,0,0
4263363,1.34268,1.34277,0.64938,-0.16234,8.8,100000,500000,20000000,0,0,1100000,1000000,25000000,0,0
4264343,1.34268,1.34277,0.64938,-0.16234,8.8,100000,500000,30000000,0,0,1100000,1000000,25000000,0,0
4265048,1.34268,1.34277,0.64938,-0.16234,8.8,100000,500000,10000000,0,0,1000000,100000,20000000,0,0
4265678,1.34268,1.34278,0.53316,-0.11621,8.8,100000,500000,30000000,0,0,1100000,2000000,90200000,0,0
4266588,1.34269,1.34278,0.45083,-0.08233,8.8,100000,500000,30000000,0,0,1100000,1000000,25000000,0,0
4267731,1.34270,1.34278,0.44838,-0.00245,8.8,100000,500000,55000000,0,0,600000,500000,25000000,0,0
4267950,1.34269,1.34278,0.35871,-0.08968,8.8,100000,1500000,35000000,0,0,600000,500000,25000000,0,0
4269110,1.34269,1.34278,0.35871,-0.08968,8.8,100000,500000,30000000,0,0,600000,500000,45000000,0,0
4272182,1.34269,1.34277,0.31055,-0.04816,8.8,100000,500000,55000000,0,0,500000,600000,40000000,0,0
4272374,1.34268,1.34277,0.29358,-0.01697,8.8,100000,500000,30000000,0,0,1100000,1000000,25200000,0,0
4272560,1.34267,1.34276,0.32148,0.02790,8.7,100000,500000,30000000,0,0,1100000,1000000,25000000,0,0
4272943,1.34266,1.34275,0.37721,0.05573,8.7,600000,1500000,65200000,0,0,100000,500000,10000000,0,0
4273140,1.34265,1.34274,0.45567,0.07846,8.8,100000,500000,45000000,0,0,600000,2000000,30000000,0,0
4273302,1.34264,1.34273,1.16811,0.71244,8.8,100000,500000,20000000,0,0,500000,600000,40000000,0,0
4274925,1.34264,1.34273,1.16811,0.71244,8.8,100000,500000,20000000,0,0,600000,500000,45000000,0,0
4275487,1.34264,1.34272,0.98027,-0.18783,8.8,100000,500000,20000000,0,0,500000,600000,20000000,0,0
4276282,1.34264,1.34272,0.81778,-0.16250,8.7,600000,2000000,40000000,0,0,500000,100000,10000000,0,0
4276470,1.34264,1.34273,0.65422,-0.16356,8.7,600000,2000000,40000000,0,0,500000,600000,40000000,0,0
4277527,1.34264,1.34273,0.65422,-0.16356,8.7,600000,2000000,40000000,0,0,600000,500000,45000000,0,0
4278905,1.34264,1.34273,0.65422,-0.16356,8.7,100000,500000,20000000,0,0,1100000,1000000,25000000,0,0
4279967,1.34264,1.34273,0.65422,-0.16356,8.7,100000,500000,35000000,0,0,1100000,2000000,90200000,0,0
4280767,1.34264,1.34272,0.54664,-0.10758,8.7,100000,500000,35000000,0,0,500000,600000,40000000,0,0
4280918,1.34262,1.34270,0.54970,0.00306,8.7,600000,1500000,85200000,0,0,500000,100000,10000000,0,0
4281138,1.34262,1.34271,0.52539,-0.02430,8.7,600000,2000000,40200000,0,0,600000,500000,45000000,0,0
4281474,1.34263,1.34271,0.48025,-0.04514,8.7,100000,500000,20000000,0,0,500000,500000,2000000,0,0
4281992,1.34263,1.34271,0.48025,-0.04514,8.7,500000,2750000,35000000,0,0,500000,600000,40000000,0,0
4282457,1.34264,1.34273,0.68769,0.20744,8.7,100000,500000,55000000,0,0,600000,2000000,30200000,0,0
4282979,1.34264,1.34272,0.68296,-0.00474,8.7,600000,2000000,40000000,0,0,500000,100000,10000000,0,0
4283877,1.34266,1.34274,0.75748,0.07453,8.7,100000,500000,5000000,0,0,600000,1000000,25200000,0,0
4284841,1.34264,1.34272,0.60599,-0.15150,8.7,100000,500000,20000000,0,0,500000,600000,40000000,0,0
4285267,1.34265,1.34274,0.55678,-0.04920,8.7,100000,500000,35000000,0,0,600000,2000000,90200000,0,0
4286057,1.34264,1.34272,0.44543,-0.11136,8.7,100000,500000,20000000,0,0,500000,600000,40000000,0,0
4286332,1.34265,1.34274,0.35634,-0.08909,8.7,100000,500000,35000000,0,0,600000,2000000,90200000,0,0
4287046,1.34264,1.34272,0.45371,0.09737,8.7,100000,500000,35000000,0,0,500000,600000,40000000,0,0
4288006,1.34264,1.34272,0.45371,0.09737,8.7,100000,500000,15000000,0,0,500000,600000,40000000,0,0
4288907,1.34264,1.34272,0.45371,0.09737,8.7,100000,500000,20000000,0,0,500000,100000,10000000,0,0
4291299,1.34264,1.34273,0.38651,-0.06720,8.7,100000,500000,35000000,0,0,600000,1000000,25200000,0,0
4292634,1.34264,1.34273,0.38651,-0.06720,8.7,100000,500000,55000000,0,0,600000,1000000,25200000,0,0
4294772,1.34264,1.34273,0.38651,-0.06720,8.7,100000,500000,35000000,0,0,600000,1000000,25200000,0,0
4298237,1.34264,1.34273,0.38651,-0.06720,8.7,100000,500000,35000000,0,0,600000,2000000,30200000,0,0
4299218,1.34264,1.34273,0.38651,-0.06720,8.7,100000,500000,35000000,0,0,600000,1000000,25200000,0,0
4308926,1.34263,1.34271,0.32624,-0.06027,8.7,100000,500000,10000000,0,0,500000,500000,2000000,0,0
4310180,1.34263,1.34271,0.32624,-0.06027,8.7,600000,1500000,25000000,0,0,500000,600000,40000000,0,0
4312566,1.34263,1.34271,0.32624,-0.06027,8.7,100000,500000,30000000,0,0,500000,500000,2000000,0,0
4313739,1.34263,1.34271,0.32624,-0.06027,8.7,600000,2500000,30000000,0,0,500000,600000,20000000,0,0
4313996,1.34263,1.34271,0.32624,-0.06027,8.7,600000,2500000,30200000,0,0,500000,600000,40000000,0,0
4314527,1.34264,1.34273,0.31437,-0.01187,8.7,100000,500000,55000000,0,0,1000000,100000,20000000,0,0
4314999,1.34265,1.34273,0.31715,0.00277,8.7,100000,500000,5000000,0,0,1000000,100000,40000000,0,0
4315992,1.34265,1.34273,0.31715,0.00277,8.7,100000,500000,5000000,0,0,500000,600000,40000000,0,0
4316292,1.34263,1.34272,0.48592,0.16877,8.7,500000,250000,60000000,0,0,500000,600000,40000000,0,0
4316450,1.34265,1.34274,0.45779,-0.02812,8.7,100000,500000,5000000,0,0,600000,2000000,90200000,0,0
4317197,1.34265,1.34273,0.36624,-0.09156,8.7,100000,500000,5000000,0,0,500000,600000,20000000,0,0
4318934,1.34265,1.34273,0.36624,-0.09156,8.7,100000,500000,35000000,0,0,500000,600000,20000000,0,0
4321559,1.34265,1.34273,0.36624,-0.09156,8.7,100000,500000,35000000,0,0,500000,600000,40000000,0,0
4323814,1.34265,1.34274,0.30810,-0.05814,8.7,100000,500000,35000000,0,0,1100000,2000000,30200000,0,0
4324794,1.34265,1.34274,0.30810,-0.05814,8.7,100000,500000,35000000,0,0,1100000,1000000,5000000,0,0
4324961,1.34266,1.34274,0.33366,0.02556,8.7,100000,750000,20000000,0,0,1100000,2000000,90200000,0,0
4325920,1.34265,1.34273,0.31471,-0.01895,8.7,100000,500000,15000000,0,0,500000,600000,40000000,0,0
4328375,1.34264,1.34273,0.29230,-0.02241,8.7,100000,500000,10000000,0,0,500000,600000,40000000,0,0
